0.43623778	0.09084958	0.23915523	-0.31893617	0.2653454	-0.009290509	0.029208178	-0.22163565	-0.3076659	-0.19640669	-0.16575901	0.11289592	0.07047617	0.06597769	-0.24386539	-0.11831385	0.011375496	-0.02019886	0.017684905	0.11774076	-0.19263208	0.18607678	-0.1806482	-0.18202144	0.02171043	-0.2642383	-0.13157786	0.056131598	0.0066909567	0.043606583	-0.14123617	-0.03086394
0.70355767	0.020665359	-0.11589994	0.07610097	0.14186065	0.120070636	0.0035812561	-0.37659824	-0.137443	-0.13024342	-0.22918026	-0.009747863	0.011220553	-0.05066316	-0.023188414	0.07813871	-0.10868155	0.17866951	0.14412633	0.030181216	-0.061351847	-0.0920417	0.21184571	0.06665963	0.19941843	-0.00012260235	-0.14115933	0.05245761	0.02845724	-0.0016271009	-0.04509922	0.13747267
0.65981483	0.057308044	-0.06556169	0.1597137	0.11264147	0.13013017	-0.15330465	-0.21233223	-0.24643429	-0.19784877	-0.1393069	0.027187722	-0.18862616	-0.10055503	0.093951896	0.071141146	-0.19302276	0.18680759	-0.056675196	0.017573114	0.16927578	-0.1690873	0.24755643	-0.09538252	-0.055592474	0.056686647	-0.07701045	0.046712562	0.110146016	-0.12850106	-0.0783157	-0.035329536
0.66069436	0.04159948	-0.059391845	0.17764695	0.08398073	0.08847378	-0.07776043	-0.053275354	-0.15117013	-0.23846048	-0.16767831	-0.09712444	0.0803066	0.058929276	-0.13155842	0.11202359	-0.22615598	0.2549542	-0.009821841	0.0882606	-0.08380412	-0.04928581	0.2590804	-0.08847085	-0.23663566	0.022881575	-0.02404912	0.08299531	-0.074594565	-0.09515079	-0.23804787	-0.046364494
0.5248875	-0.057885136	0.22356799	-0.30856508	0.18112329	-0.04806558	-0.012636021	-0.27785864	-0.2739561	-0.09382915	-0.1323487	0.10772161	0.10056937	0.25272182	-0.046839595	0.03574375	0.2261922	0.17600723	-0.12646969	0.20309389	-0.25051963	0.041365188	-0.051996406	-0.06586533	0.070840366	-0.1460052	0.018082319	0.010096591	-0.07153199	0.11197176	-0.11424113	-0.06833485
0.72487676	0.10252668	-0.008422701	0.2354505	0.2533365	0.013442197	0.012722789	-0.14309153	-0.025309462	-0.068126336	-0.053208344	-0.18859552	-0.10560885	-0.011874361	0.032801118	0.1616101	-0.1321236	-0.07845249	0.058247644	-0.0033946368	0.19810878	-0.06591467	0.25739875	0.16492161	-0.09149364	-0.06472606	-0.17223893	0.047206648	-0.018604439	-0.06064848	-0.0695848	-0.15487196
0.49938133	0.17236131	0.055646557	0.0073249806	0.13771778	0.23846212	-0.04015311	-0.17820826	-0.012850969	0.026753593	0.06409857	0.111089244	-0.0777243	0.18815228	0.085612886	0.009482283	-0.18530062	0.07588161	-0.018319294	0.11667866	0.18154776	-0.2733463	0.41054645	-0.21370031	-0.08734501	0.09574705	-0.19571167	-0.016728299	0.1525684	-0.16820599	-0.11435136	-0.215413
0.6791248	0.22219571	0.3026996	0.06432032	0.06777024	-0.30420908	0.012475719	-0.06809331	0.17038837	-0.06394615	-0.06216906	-0.17394078	0.008288237	-0.19135465	0.07505661	0.08109739	-0.21247223	0.07538845	0.19965678	0.10923365	0.07012782	0.13415802	-0.012202901	0.146262	0.045736637	-0.00953953	0.107278906	0.039364967	0.020881327	-0.055113368	-0.08439884	-0.05167852
0.54942226	0.24289328	-0.053759012	-0.0082692215	0.31820953	-0.047562327	0.1393246	-0.2278784	-0.2616108	-0.09487073	-0.24638605	0.187607	-0.08866291	0.15188384	0.17583273	-0.015056499	-0.24623647	0.09741897	0.044079985	0.12006256	0.088316895	0.052057236	0.18812971	0.053105272	0.0910115	0.02546263	-0.21810034	0.008444824	0.07451428	-0.02509659	-0.07159632	-0.15106604
0.7133334	0.08075918	-0.017949445	-0.22462787	0.2642565	0.06509174	-0.041316904	0.06922102	0.2102377	0.16604798	-0.101662815	0.058765806	-0.0126225045	0.1269082	0.121579036	-0.06017843	-0.08199571	-0.091048874	0.113181055	0.028188778	0.35970774	0.011628345	0.12758729	-0.044837132	-0.05386752	0.069889754	0.1016571	8.6921515e-05	0.012599007	-0.012930129	-0.18782686	-0.053861864
0.62394357	0.17815565	-0.0188293	-0.18044454	0.048606306	0.0065188925	-0.11558885	-0.16811265	0.1520257	0.079183005	-0.021510592	-0.3490008	0.008453942	-0.1068061	-0.13664144	0.09307875	-0.13661349	-0.13709474	-0.031445168	-0.025832592	0.2281693	-0.09268833	0.14518815	-0.034028567	0.21643122	-0.09929889	-0.06858711	-0.023381671	0.0035717774	0.25248784	0.13503903	-0.21353361
0.43960154	0.031643562	0.31679958	-0.13325173	0.20136029	0.04125853	-0.094860226	-0.11574723	-0.27442488	-0.30940923	-0.07711934	0.109462366	0.15817943	0.10119294	-0.16159041	-0.07706432	0.08303853	-0.06132799	0.0034951179	0.19694827	-0.15558627	0.1742197	-0.03195334	-0.2729023	0.08096089	-0.35667732	-0.062440455	-0.04549906	0.19819354	-0.046080805	-0.009841404	0.077113524
0.5575806	0.15324448	0.06436675	-0.041198403	0.18249099	0.11774271	-0.1199581	0.096007474	0.08018902	-0.0448088	-0.26754156	0.124589525	-0.03654134	-0.059355468	-0.1564707	-0.41337553	-0.12206389	-0.28737423	-0.0023501662	-0.06982982	0.03758937	0.09825051	-0.034507867	-0.08898166	0.16085014	-0.2574039	-0.09780402	-0.048301663	-0.24109559	0.07505299	-0.041838326	0.034169268
0.6307138	0.06845741	0.15522163	0.028149629	0.3428901	0.13420275	-0.07614656	-0.16229278	-0.15971969	-0.26089877	-0.14468077	0.05150975	-0.07966202	0.02622191	-0.026512135	0.025217688	-0.18177947	0.0026268573	0.037889205	0.17903227	0.0035481278	0.09628067	0.09715475	-0.15515763	-0.07820547	-0.04618287	-0.20963794	0.02795667	0.21632154	-0.12624711	-0.18524572	-0.14144722
0.63774884	0.12015401	0.16145286	-0.32720992	0.084711	0.07406246	0.00804336	-0.13227262	-0.204635	0.036233865	-0.16292463	0.080193035	-0.00017206385	0.07415223	0.01599417	0.19118533	-0.20651706	0.08009749	-0.11166028	0.06409526	-0.02866559	-0.13917483	0.12689723	-0.078229606	0.25208881	-0.13181499	-0.15344657	-0.11210874	0.22202788	0.08958223	-0.08614432	0.08472677
0.67097956	0.09177641	0.1343334	-0.03661441	0.07793773	0.2939413	-0.21113668	-0.12140326	0.04244012	-0.17980808	-0.1485594	0.03882495	0.10185808	-0.15980317	0.015276417	0.22027847	0.03549994	-0.008210787	-0.03167562	-0.011017566	-0.02877128	-0.08374779	-0.17365444	-0.18152834	-0.1615383	-0.015761342	0.0215946	0.081961654	0.28399217	0.102869175	-0.13967068	0.10067684
0.44633746	0.011399331	-0.10218668	0.2904523	0.32204768	0.16308044	-0.011982797	-0.35050085	-0.12230291	-0.15397167	-0.18184502	-0.033035826	-0.13770358	-0.0075132614	0.083450936	-0.09039253	-0.19977061	-0.033445172	0.121334165	0.033970386	0.09123238	-0.052657418	0.19019511	0.019744007	-0.122580215	0.25440753	-0.3087617	-0.0645444	0.1547072	-0.12249087	0.022151317	-0.14941609
0.5594326	0.09678373	0.20315315	-0.104107015	0.42333153	0.12492567	0.035223503	-0.068306096	-0.19501163	-0.14799945	-0.27031443	-0.03504226	0.016878271	0.16799878	0.03709681	-0.12402924	-0.20330432	0.0563424	0.024567798	0.25074816	-0.016965095	0.09861139	0.07308388	-0.13204013	-0.03206908	-0.058036894	-0.16869569	-0.12693354	0.19262037	-0.07688526	-0.01981845	-0.110409215
0.4559237	0.03018559	0.14997293	-0.3256523	0.22919963	-0.10956037	0.019830244	-0.18472841	-0.313745	-0.26486003	-0.21086487	0.107998274	-0.037528083	0.08524396	-0.1932354	0.008508902	-0.04475814	0.07686096	-0.010539114	0.067238905	-0.2456566	0.23573868	-0.17602049	-0.106359735	-0.05371006	-0.25225818	-0.05343322	0.0638855	0.028825989	0.0675646	-0.19555794	-0.07051877
0.6614004	0.16151184	0.16690989	-0.15921652	-0.016750554	0.2842629	-0.18201819	-0.13148794	0.058511816	-0.01320573	-0.03947585	0.14779845	0.1260697	-0.0026760781	0.0768016	-0.010007074	0.04234225	-0.048256367	-0.021587294	0.007085102	0.18180214	-0.21846876	-0.11600102	-0.31201255	-0.1392429	-0.07053647	0.13401487	-0.1998888	0.049551453	0.14684714	-0.012002545	0.013392134
0.4922883	0.0367831	0.013182528	0.09015857	0.23412319	0.19822864	-0.053062595	-0.16434146	-0.07225941	0.06287053	-0.027699625	0.016268587	-0.10017792	0.19806784	0.17811199	0.052237365	-0.18426436	0.030463926	-0.084372975	0.08460622	0.20916048	-0.19413713	0.3094001	-0.16645697	-0.05275795	0.15070899	-0.3772488	-0.061960075	0.2685031	-0.11675846	-0.00016176452	-0.13685325
0.31317428	0.08927961	-0.12511575	-0.020395156	0.25119808	-0.16808121	0.04738918	0.07818894	0.25342822	-0.23965552	-0.2465847	0.031162946	0.23490466	-0.051525205	0.111599274	-0.04686921	0.2921852	-0.15442172	0.16888629	0.114872865	0.22455251	-0.27218038	-0.10494912	-0.049939767	-0.049863905	-0.31069013	0.22402659	-0.011778046	-0.18244988	0.20647806	0.06424118	-0.06251139
0.77436143	0.025464755	0.023430627	-0.017533315	0.22305743	-0.19239712	0.075399	0.062311348	0.014857874	0.118512504	-0.04928	-0.11599537	0.09959209	-0.12252312	0.23917505	-0.019305026	-0.28860638	0.005538669	0.008912869	0.014330858	0.08221252	0.042109974	0.08709031	0.054580953	0.012225832	0.18782401	0.0939028	0.08242512	-0.10002931	-0.14854267	-0.0025355066	-0.06357636
0.68580693	0.22760867	0.11528864	0.0423765	0.008602339	0.09877559	-0.12828568	-0.17468038	0.1488906	-0.034234434	-0.116119444	-0.22940816	-0.019786956	-0.21160764	-0.07095245	0.1802658	0.059412785	-0.20884566	0.12860803	-0.027524082	0.08011006	0.08366707	-0.07770386	0.031101294	-0.26764813	-0.21246603	0.032250784	0.0007229273	-0.066057384	0.1399412	-0.08059615	-0.02637175
0.67727184	-0.13056435	-0.043502193	-0.32739663	0.053612698	-0.21830356	0.02736388	-0.2493457	-0.037583325	-0.06670127	-0.14817584	0.07837621	0.25159568	0.044588484	0.15652816	-0.069446266	0.2055356	-0.082792066	0.050223086	0.13231628	-0.14986575	0.22445138	0.08602173	0.034143325	0.023852918	0.037393183	0.122201614	-0.007925405	0.059390094	0.0036830707	-0.013474051	0.04393659
0.515754	0.23724939	0.16160561	-0.0069466797	0.24300735	0.13371675	-0.14710894	-0.159702	0.057465944	-0.06429752	-0.043852538	0.07194594	-0.2078123	0.05796705	-0.017711073	0.15776122	-0.25288385	-0.025146278	-0.0628215	0.040969376	0.08462072	-0.048202828	0.12754223	-0.32884488	-0.1299527	0.16801496	-0.21741936	0.004254736	0.021584913	-0.26214188	-0.23806897	-0.1371801
0.69778085	-0.040854033	0.10171498	-0.22184336	0.13397017	0.31355858	-0.11093407	-0.0907068	0.020125763	0.014614803	-0.069173686	0.11817379	0.18777217	0.040330075	0.11482319	0.18444188	0.02312027	0.0483512	0.10892931	0.13047291	0.029598266	-0.085948244	-0.04369689	-0.23307341	0.010116694	-0.13533045	0.11714903	-0.13886936	0.15903565	0.124762885	0.082727976	0.12739831
0.48976132	0.119814046	-0.16477227	0.10760954	0.27616918	-0.011372635	0.17222221	-0.36777332	-0.1836013	-0.08106293	-0.23792735	0.23342521	-0.06801848	0.1360933	0.21676655	-0.004071591	-0.13803622	0.042554792	0.045800634	0.07864391	0.14136899	0.034860924	0.2406402	0.13338009	0.005819783	0.18261148	-0.14257278	0.030258948	0.08575365	-0.029910376	0.038296793	-0.23198791
0.32968503	0.23641077	0.16594057	-0.10417809	0.15736112	-0.021960437	-0.07436157	-0.06846825	-0.1621462	-0.13031264	-0.27783856	0.10339233	-0.13013951	-0.00442766	-0.18482772	-0.118328005	-0.33997142	0.029453129	0.052443832	-0.040429763	-0.12690465	0.25639096	-0.120944425	-0.44328016	0.040477984	-0.33939993	-0.11536154	-0.016783627	0.037991747	0.006119141	-0.13386773	0.040856928
0.60153854	0.037970457	0.13151756	-0.14987458	0.3745233	0.15069674	-0.026413761	-0.08085975	-0.2793596	-0.119854845	-0.22270583	0.092739165	-0.083524555	0.064311855	0.020141214	-0.056609318	-0.19291419	0.022860618	0.07041248	0.2867419	0.137825	0.019285318	0.120639026	-0.14285979	0.020079842	-0.05839673	-0.07475261	-0.09711669	0.15309139	-0.13282889	0.027523039	-0.146596
0.5401552	0.11937213	0.37230295	-0.24595387	0.079054646	0.18904145	-0.0935111	-0.107996956	-0.16494378	-0.04726733	-0.18572229	0.044856276	0.01628585	0.07509347	-0.15074763	-0.039834745	-0.051894885	0.08214802	0.013841263	0.08077121	-0.027376307	0.19664395	0.016950835	-0.21087019	0.068923526	-0.32276818	-0.08335227	-0.09311712	0.23469129	-0.07739465	-0.218613	0.05085311
0.75076705	0.1477822	0.0038981563	-0.14090325	0.06336439	0.045261763	0.11273321	-0.26546293	0.032698806	0.035813227	-0.22560453	0.15405942	-0.06359785	-0.16850784	-0.0918676	0.012804243	-0.0861456	0.057502177	0.029522058	-0.028717227	0.10304082	0.11595608	0.21575196	0.13743202	-0.09670612	0.15941268	-0.064402014	0.12316455	0.06870752	-0.0041703656	-0.16179948	0.02117364
0.39829043	0.20246103	-0.04089726	-0.010516158	0.21959677	0.09534587	-0.21398021	-0.14483365	0.16248325	-0.02403453	-0.12173375	0.030021278	-0.0984485	0.0664509	-0.0075851195	0.21227914	-0.24112502	-0.13938208	0.071632504	-0.010313371	0.11648377	0.04797077	0.25541207	-0.2668195	-0.19611335	0.2794875	-0.24411699	-0.013453248	0.044192903	-0.3723928	-0.10379009	-0.098656654
0.72150874	0.037548866	0.1834016	-0.091382414	-0.013311093	-0.06577911	-0.078958146	-0.14516248	0.20147939	0.013203402	-0.039979376	-0.20815788	-0.056439806	-0.20608068	-0.21938886	-0.039047938	-0.019194376	-0.05841976	0.10279455	-0.11447358	0.15874012	0.20578207	0.12229574	-0.057147477	-0.005538976	0.11864005	0.07290751	0.039214633	0.1580997	0.014351427	-0.21296366	-0.13593027
0.66061324	-0.027049186	0.21197513	-0.06488062	-0.21719185	0.32631925	-0.06579429	-0.022651501	-0.18026167	0.024695951	-0.1329318	0.077192426	-0.012697992	0.05155235	-0.12145321	0.2898142	-0.1607093	-0.05214573	-0.06950029	0.25231668	-0.0005530529	-0.07839881	0.049040444	-0.06389757	0.021355856	0.13337708	0.036978986	0.015154402	0.20417275	-0.12173554	0.0014670518	-0.10438041
0.71895367	-0.14391595	0.07718241	0.10239573	-0.04903117	-0.16109164	-0.13614835	-0.0013115462	-0.11838288	-0.18468739	-0.24059284	-0.30929574	-0.011288563	-0.18080115	-0.048038043	0.09591261	-0.13312744	-0.038122214	-0.050469466	0.0344192	0.08347295	-0.040943693	0.0773243	0.024681734	-0.07748871	-0.049901642	0.26777518	0.036633514	0.011815982	0.003302356	-0.18217182	-0.006725218
0.49113193	0.068059325	0.07718263	-0.22429547	0.25263086	0.245844	-0.0015419626	-0.059388768	0.084715724	0.1769399	-0.0723529	0.0065574693	-0.072418295	0.2708935	0.09805336	0.097536534	-0.19685313	0.088452466	0.03051539	-0.0040591997	0.27178633	-0.010627907	0.29649183	-0.15636817	-0.096618	0.1363241	-0.14862023	-0.093832225	0.11623143	-0.31882274	-0.07539296	-0.12274902
0.5241371	0.30113608	0.2669619	-0.09168281	0.06749872	0.2580835	-0.25825536	-0.19309871	-0.040228516	0.01759701	-0.06835039	0.15998028	0.09612823	-0.034660716	0.045184102	-0.01391086	0.004131777	-0.033394773	-0.04033659	0.123193674	0.04546501	-0.04754804	-0.21819806	-0.3758225	-0.093961395	-0.15749419	0.053112134	-0.13356106	0.13843359	0.14363374	-0.17156726	0.016343093
0.54965323	0.15949617	0.0800869	-0.06484937	0.20300882	0.17269927	-0.168562	-0.07606313	0.032998588	0.08213795	0.013691864	0.1256324	0.052239507	0.21758224	0.0781749	0.1585667	-0.18559888	-0.012087543	-0.0915245	0.10209704	0.20990959	-0.048262224	0.3357697	-0.2645379	-0.0893576	0.104972646	-0.1855659	-0.04223006	0.1425137	-0.28412706	-0.024976768	-0.10983369
0.52242005	-0.079639904	-0.08740771	-0.03346185	0.2890912	0.16974732	0.055857725	-0.1563851	-0.11439201	-0.054483064	-0.16223969	0.13906294	-0.055169817	0.17884782	0.21538065	0.079645626	-0.2284755	0.008299629	0.07974361	0.08206032	0.26851955	-0.1525183	0.29438487	-0.017966516	0.040139593	0.099706575	-0.19099404	-0.19741292	0.17951347	-0.086757146	0.06374295	-0.2097694
0.70978475	0.036325563	0.15825136	-0.06569222	0.1122309	-0.13005929	-0.17072435	-0.16169019	0.18492554	-0.05232891	-0.09187545	-0.224303	0.05195805	-0.17425293	0.060991943	0.10370463	-0.058768775	-0.27198088	0.14274944	-0.03610099	0.079570286	-0.11074401	-0.13947482	-0.053619064	0.0038297342	0.033012655	0.16228975	0.15824512	0.06381589	0.1482705	-0.11473804	-0.075901136
0.50424576	0.26943934	0.29891872	-0.25486028	0.17932907	0.021306278	0.051253304	-0.13639368	-0.2271883	-0.12868996	-0.21038777	0.07979007	0.055018272	0.09124916	-0.08326244	-0.010923426	-0.063986056	0.10286651	-0.18283577	0.1521955	-0.1051574	0.051556855	-0.050928973	-0.23448557	0.1715732	-0.3046236	-0.022534475	-0.089679964	0.062118135	-0.012472802	-0.22442743	0.007238492
0.5586268	0.25273454	0.07476191	0.1596343	0.17627677	0.1753855	-0.08002805	-0.2853474	-0.14052695	0.016212508	-0.073273525	0.1251478	-0.005604039	0.08546369	0.11937133	0.01872657	-0.16970368	0.10305846	-0.035880055	0.049479876	0.2711827	-0.20639123	0.32278854	-0.21095845	-0.033317115	0.11110603	-0.18842573	-0.039998822	0.058407012	-0.059766445	-0.041997477	-0.114259034
0.49927044	0.18295695	-0.07317469	-0.38488248	-0.051858976	0.09498425	-0.025348036	-0.3454187	-0.03338787	0.2317981	-0.29473656	0.012725664	-0.044402815	0.03411872	-0.04010951	0.20331658	-0.2429657	0.13763267	0.013199792	-0.18731828	0.08118193	0.004296706	0.16228655	-0.16540252	0.106293246	-0.01841681	-0.071950756	0.10648221	0.108830795	0.069920294	-0.1429933	0.07256542
0.60723996	0.030257111	0.042146754	-0.006700329	-0.32458615	0.26047963	-0.10390823	-0.02580264	-0.2796387	0.041306593	-0.16152526	-0.013172725	-0.054507457	0.025612583	-0.046193257	0.278323	-0.2850523	0.0097117415	-0.0077686454	0.058806434	0.10291756	-0.19254674	0.023714041	-0.2390661	0.09700435	0.048407923	-0.08587626	0.107665524	0.1814688	0.011899682	-0.017353542	0.010935632
